,age,nombre_payment,maturite,taux,montant,prime
62,20,1,10,0.005,4000,60.10424651419735
63,20,1,20,0.005,4000,135.7925221532571
64,20,10,30,0.005,4000,28.57927779500477
65,20,1,40,0.005,4000,579.9338570506336
66,40,1,1,0.01,1000,2.8215094323060517
67,40,5,5,0.01,1000,3.386116821875523
68,40,5,10,0.01,1000,8.09090806514242
69,40,5,20,0.01,1000,24.511188602353286
70,40,10,30,0.01,1000,26.757399906557573
71,40,5,40,0.01,1000,92.06495711712034
72,50,1,1,0.02,8000,52.444252062452705
73,50,5,5,0.02,8000,63.130325049813344
74,50,5,10,0.02,8000,146.76399561094692
75,50,1,20,0.02,8000,1741.5601801666924
76,50,30,30,0.02,8000,167.33630476199914
77,50,20,40,0.02,8000,295.33034537225
81,20,5,20,0.015,1000,6.283289155077851
82,20,5,30,0.015,1000,11.9417151446608
84,40,1,1,0.0,2000,5.699449053258185
85,40,5,5,0.0,2000,6.8523557362459036
86,40,1,10,0.0,2000,83.7607920123277
87,40,20,20,0.0,2000,14.248957943860521
88,40,1,30,0.0,2000,614.2106263061238
89,40,20,40,0.0,2000,61.711880132386135
90,50,1,1,0.01,1000,6.620437760359396
91,50,1,5,0.01,1000,38.570083484305734
92,50,10,10,0.01,1000,10.014878833970522
93,50,1,20,0.01,1000,244.96997390089118
94,50,10,30,0.01,1000,51.216538264839286
95,50,20,40,0.01,1000,42.80598668724013
96,60,1,1,0.01,4000,62.005125821555964
97,60,1,5,0.01,4000,339.3511530017977
98,60,10,10,0.01,4000,84.99541075687459
99,60,20,20,0.01,4000,127.26375666160953
100,60,5,30,0.01,4000,629.9295190878474
101,60,40,40,0.01,4000,190.81200451113565
102,30,1,1,0.005,8000,13.327465546419315
103,30,5,5,0.005,8000,14.539628904957986
104,30,5,10,0.005,8000,32.75953108230789
105,30,10,20,0.005,8000,47.88802579796714
106,30,10,30,0.005,8000,114.46888634367357
107,30,20,40,0.005,8000,119.6312454074623
109,20,5,5,0.025,500,0.7489883416566201
110,20,1,10,0.025,500,6.751017329894847
112,20,30,30,0.025,500,1.159635032999723
113,20,20,40,0.025,500,2.722285461385936
114,40,1,1,0.005,2000,5.671093585331573
115,40,5,5,0.005,2000,6.812078084511564
116,40,1,10,0.005,2000,81.24642157238522
117,40,1,20,0.005,2000,254.5091730410525
118,40,20,30,0.005,2000,30.53428034499828
119,40,30,40,0.005,2000,40.63946260816135
120,20,1,1,0.025,1000,1.3897999110031676
121,20,1,5,0.025,1000,7.11242495655734
122,20,10,10,0.025,1000,1.5150383498610513
123,20,5,20,0.025,1000,5.76332927106094
124,20,30,30,0.025,1000,2.319270065999446
125,20,1,40,0.025,1000,85.78430785518209
126,30,1,1,0.025,4000,6.53370871909811
127,30,5,5,0.025,4000,7.115051996957014
128,30,10,10,0.025,4000,8.102000336738588
129,30,1,20,0.025,4000,182.50608929681772
130,30,5,30,0.025,4000,79.21001109562982
131,30,30,40,0.025,4000,31.701737694984303
132,50,1,1,0.0,1000,6.686642137962942
133,50,1,5,0.0,1000,39.80039216550266
134,50,10,10,0.0,1000,10.185314549173288
135,50,20,20,0.0,1000,15.459966138066129
136,50,20,30,0.0,1000,31.829848704091976
137,50,40,40,0.0,1000,33.638198319433315
138,50,1,1,0.025,500,3.2617766526648406
139,50,1,5,0.025,500,18.415069893377883
140,50,1,10,0.025,500,42.225724473500755
141,50,5,20,0.025,500,21.892512776199005
142,50,5,30,0.025,500,38.41773543032171
143,50,20,40,0.025,500,17.198819497008643
144,40,1,1,0.02,8000,22.350780601012335
145,40,5,5,0.02,8000,26.77527613293087
146,40,5,10,0.02,8000,62.19677174594232
147,40,1,20,0.02,8000,843.8714276533407
148,40,1,30,0.02,8000,1666.0578853286831
149,40,1,40,0.02,8000,2772.1550310263447
150,60,1,1,0.01,500,7.7506407276944955
151,60,5,5,0.01,500,8.947379409517206
152,60,5,10,0.01,500,19.726858257526505
153,60,5,20,0.01,500,49.0046627856297
154,60,5,30,0.01,500,78.74118988598093
155,60,30,40,0.01,500,24.303947282900168
156,50,1,1,0.01,500,3.310218880179698
157,50,1,5,0.01,500,19.285041742152867
158,50,10,10,0.01,500,5.007439416985261
159,50,1,20,0.01,500,122.48498695044559
160,50,20,30,0.01,500,14.382238431980593
161,50,10,40,0.01,500,38.10906183866751
162,60,1,1,0.01,8000,124.01025164311193
163,60,5,5,0.01,8000,143.1580705522753
164,60,5,10,0.01,8000,315.6297321204241
165,60,10,20,0.01,8000,422.28431796812447
166,60,30,30,0.01,8000,351.3476264311782
167,60,20,40,0.01,8000,452.64640555174924
168,60,1,1,0.015,500,7.712460231498988
169,60,1,5,0.015,500,41.77890232110763
170,60,10,10,0.015,500,10.542428522928411
171,60,20,20,0.015,500,15.624851338527254
172,60,30,30,0.015,500,21.265381433315405
173,60,5,40,0.015,500,80.41469586892629
174,20,1,1,0.0,4000,5.698179635112997
175,20,1,5,0.0,4000,30.64806618028633
176,20,10,10,0.0,4000,6.221228610684489
177,20,10,20,0.0,4000,14.471118724853051
178,20,1,30,0.0,4000,305.2189220265169
179,20,40,40,0.0,4000,17.529339428449223
180,60,1,1,0.005,4000,62.31360903459883
181,60,1,5,0.005,4000,344.59234107353535
182,60,5,10,0.005,4000,160.88703858865253
183,60,5,20,0.005,4000,411.77976656410266
184,60,30,30,0.005,4000,181.4738519965411
185,60,40,40,0.005,4000,198.33122149463108
186,40,1,1,0.02,1000,2.793847575126542
187,40,5,5,0.02,1000,3.3469095166163587
188,40,5,10,0.02,1000,7.77459646824279
189,40,5,20,0.02,1000,22.074797813109342
190,40,10,30,0.02,1000,23.089073178438948
191,40,5,40,0.02,1000,72.51668893053102
192,30,1,1,0.02,2000,3.282868351507479
193,30,1,5,0.02,2000,17.136546999389765
194,30,10,10,0.02,2000,4.0794114157518475
195,30,5,20,0.02,2000,20.19396012461055
196,30,30,30,0.02,2000,9.42830819037064
197,30,30,40,0.02,2000,16.96555732840856
198,20,1,1,0.01,4000,5.641762014963289
199,20,1,5,0.01,4000,29.73819570933219
200,20,5,10,0.01,4000,11.96744547423205
201,20,5,20,0.01,4000,26.282340345987986
202,20,10,30,0.01,4000,26.63030312571343
203,20,10,40,0.01,4000,53.239006687644014
204,20,1,1,0.01,2000,2.8208810074816446
205,20,1,5,0.01,2000,14.869097854666094
206,20,5,10,0.01,2000,5.983722737116025
207,20,1,20,0.01,2000,64.22590331800419
208,20,30,30,0.01,2000,4.981882585064431
209,20,30,40,0.01,2000,9.959724416625354
210,20,1,1,0.01,500,0.7052202518704112
211,20,1,5,0.01,500,3.7172744636665236
212,20,1,10,0.01,500,7.311182964237474
213,20,10,20,0.01,500,1.6898955635982431
214,20,10,30,0.01,500,3.3287878907141786
215,20,30,40,0.01,500,2.4899311041563386
216,30,1,1,0.025,8000,13.06741743819622
217,30,5,5,0.025,8000,14.230103993914028
218,30,5,10,0.025,8000,30.381967609033545
219,30,20,20,0.025,8000,23.316246505048838
220,30,1,30,0.025,8000,751.8322700937775
221,30,40,40,0.025,8000,54.56204428346751
222,60,1,1,0.025,1000,15.274433434090575
223,60,1,5,0.025,1000,81.08524380521202
224,60,10,10,0.025,1000,20.76309020306677
225,60,20,20,0.025,1000,30.1588922811195
226,60,20,30,0.025,1000,45.15277551468963
227,60,30,40,0.025,1000,43.24154309110297
228,20,1,1,0.0,1000,1.4245449087782494
229,20,1,5,0.0,1000,7.662016545071583
230,20,1,10,0.0,1000,15.446136939467017
231,20,1,20,0.0,1000,35.92905766354285
232,20,30,30,0.0,1000,2.6151864248842713
233,20,1,40,0.0,1000,166.804033497156
234,50,1,1,0.025,8000,52.18842644263745
235,50,1,5,0.025,8000,294.6411182940461
236,50,1,10,0.025,8000,675.6115915760121
237,50,20,20,0.025,8000,113.57052614428355
238,50,20,30,0.025,8000,199.29747081554743
239,50,10,40,0.025,8000,460.78281969424717
240,60,1,1,0.015,4000,61.699681851991905
241,60,5,5,0.015,4000,71.17770327358863
242,60,1,10,0.015,4000,727.0844638820648
243,60,10,20,0.015,4000,203.4993554287842
244,60,30,30,0.015,4000,170.12305146652324
245,60,20,40,0.015,4000,215.23707580912586
246,60,1,1,0.025,500,7.637216717045288
247,60,5,5,0.025,500,8.79844513166827
248,60,5,10,0.025,500,18.645582698106356
249,60,1,20,0.025,500,196.0034054180481
250,60,20,30,0.025,500,22.576387757344815
251,60,40,40,0.025,500,21.329714319401564
252,40,1,1,0.0,4000,11.39889810651637
253,40,5,5,0.0,4000,13.704711472491807
254,40,1,10,0.0,4000,167.5215840246554
255,40,20,20,0.0,4000,28.497915887721042
256,40,20,30,0.0,4000,64.46927838477836
257,40,1,40,0.0,4000,2351.7615519388683
258,20,1,1,0.015,4000,5.61397008385532
259,20,1,5,0.015,4000,29.29882197535935
260,20,10,10,0.015,4000,6.1236287633154225
261,20,5,20,0.015,4000,25.133156620311404
262,20,5,30,0.015,4000,47.7668605786432
263,20,5,40,0.015,4000,91.49158298583448
266,40,10,10,0.025,1000,4.085359788434019
268,40,10,30,0.025,1000,21.502373607659287
269,40,1,40,0.025,1000,306.04965825191937
270,30,1,1,0.015,500,0.8247600291965138
271,30,1,5,0.015,500,4.348910092031499
272,30,5,10,0.015,500,1.9708081286907135
273,30,1,20,0.015,500,25.675371341356573
274,30,1,30,0.015,500,56.85742555797175
275,30,30,40,0.015,500,4.544966416715655
276,50,1,1,0.0,4000,26.74656855185177
277,50,1,5,0.0,4000,159.20156866201063
278,50,1,10,0.0,4000,391.90112141708346
279,50,10,20,0.0,4000,115.10985801941783
280,50,1,30,0.0,4000,2279.715349534028
281,50,40,40,0.0,4000,134.55279327773326
282,40,1,1,0.025,4000,11.12087620147912
283,40,5,5,0.025,4000,13.310472949586751
284,40,5,10,0.025,4000,30.49557477656844
285,40,5,20,0.025,4000,83.91481446087889
286,40,10,30,0.025,4000,86.00949443063715
287,40,40,40,0.025,4000,55.24373115735328
289,60,5,5,0.015,500,8.89721290919858
290,60,1,10,0.015,500,90.8855579852581
291,60,10,20,0.015,500,25.437419428598027
292,60,20,30,0.015,500,24.49914683083429
293,60,30,40,0.015,500,23.35335668664904
294,60,1,1,0.015,1000,15.424920462997976
295,60,1,5,0.015,1000,83.55780464221526
296,60,1,10,0.015,1000,181.7711159705162
297,60,1,20,0.015,1000,438.58851941848275
298,60,20,30,0.015,1000,48.99829366166858
299,60,30,40,0.015,1000,46.70671337329808
301,60,5,5,0.015,1000,17.79442581839716
303,60,5,20,0.015,1000,93.4015787874094
304,60,1,30,0.015,1000,687.6893931820549
305,60,1,40,0.015,1000,755.2112685571486
306,20,1,1,0.02,1000,1.3966126556649952
307,20,1,5,0.02,1000,7.217354922885309
308,20,5,10,0.02,1000,2.8915954723334667
309,20,10,20,0.02,1000,3.167782844150459
310,20,30,30,0.02,1000,2.374493388559064
311,20,40,40,0.02,1000,3.6301652693188275
312,20,1,1,0.02,8000,11.172901245319961
313,20,1,5,0.02,8000,57.73883938308247
314,20,1,10,0.02,8000,110.88851193120686
315,20,5,20,0.02,8000,48.11737421833298
316,20,10,30,0.02,8000,46.52818626229879
317,20,30,40,0.02,8000,34.905446846605415
318,40,1,1,0.025,8000,22.24175240295824
319,40,1,5,0.025,8000,126.0009876627573
320,40,10,10,0.025,8000,32.68287830747215
321,40,1,20,0.025,8000,794.3631711400636
322,40,5,30,0.025,8000,321.0132160611665
323,40,30,40,0.025,8000,124.47734279713258
324,20,1,1,0.025,8000,11.11839928802534
325,20,1,5,0.025,8000,56.89939965245872
326,20,5,10,0.025,8000,22.74974650270856
327,20,5,20,0.025,8000,46.10663416848752
328,20,1,30,0.025,8000,388.7587892692924
329,20,1,40,0.025,8000,686.2744628414567
332,60,5,10,0.015,1000,38.70988057805518
333,60,10,20,0.015,1000,50.87483885719605
335,60,20,40,0.015,1000,53.809268952281464
336,50,1,1,0.015,1000,6.587824766465857
337,50,5,5,0.015,1000,7.937229539599987
338,50,5,10,0.015,1000,18.71202809921303
339,50,20,20,0.015,1000,14.68679864999735
340,50,20,30,0.015,1000,27.38828410277235
341,50,5,40,0.015,1000,130.42532776638234
344,60,10,10,0.01,8000,169.99082151374918
346,60,1,30,0.01,8000,5972.902758123445
347,60,1,40,0.01,8000,6610.666033926083
348,40,1,1,0.0,1000,2.8497245266290925
349,40,5,5,0.0,1000,3.4261778681229518
350,40,10,10,0.0,1000,4.257021994256024
351,40,5,20,0.0,1000,27.320210626036822
352,40,30,30,0.0,1000,11.376988196819513
353,40,1,40,0.0,1000,587.9403879847171
354,50,1,1,0.025,1000,6.523553305329681
355,50,5,5,0.025,1000,7.845838459375016
356,50,10,10,0.025,1000,9.76721618030277
357,50,5,20,0.025,1000,43.78502555239801
358,50,10,30,0.025,1000,41.71473194001964
359,50,5,40,0.025,1000,106.09101170363941
360,30,1,1,0.025,2000,3.266854359549055
361,30,5,5,0.025,2000,3.557525998478507
362,30,5,10,0.025,2000,7.595491902258386
363,30,20,20,0.025,2000,5.8290616262622095
364,30,30,30,0.025,2000,9.121816298260349
365,30,30,40,0.025,2000,15.850868847492151
366,40,1,1,0.005,8000,22.684374341326293
367,40,1,5,0.005,8000,134.0590041777678
368,40,5,10,0.005,8000,66.05532794849957
369,40,20,20,0.005,8000,55.93624467907886
370,40,5,30,0.005,8000,451.81581090862005
371,40,40,40,0.005,8000,136.27841840724594
372,40,1,1,0.02,4000,11.175390300506168
373,40,5,5,0.02,4000,13.387638066465435
374,40,5,10,0.02,4000,31.09838587297116
375,40,10,20,0.02,4000,46.779188929411895
376,40,30,30,0.02,4000,39.91512959877032
377,40,1,40,0.02,4000,1386.0775155131723
378,60,1,1,0.0,2000,31.312588539885695
379,60,5,5,0.0,2000,36.197266004936445
380,60,1,10,0.0,2000,396.5365639196913
381,60,20,20,0.0,2000,65.98072462830687
382,60,1,30,0.0,2000,1770.6755898588247
383,60,10,40,0.0,2000,217.0176786678117
387,50,20,20,0.01,500,7.469787315916241
388,50,10,30,0.01,500,25.608269132419643
389,50,5,40,0.01,500,72.64416294019622
390,50,1,1,0.005,1000,6.653375261654641
391,50,1,5,0.005,1000,39.177917894367695
392,50,1,10,0.005,1000,95.04211723534341
393,50,10,20,0.005,1000,27.657393742137554
394,50,30,30,0.005,1000,23.05586947133939
395,50,1,40,0.005,1000,792.0277347051561
396,60,1,1,0.005,1000,15.578402258649707
397,60,5,5,0.005,1000,17.996155932992163
398,60,10,10,0.005,1000,21.414953798581084
399,60,20,20,0.005,1000,32.39614821183597
400,60,1,30,0.005,1000,812.205628095753
401,60,30,40,0.005,1000,50.631077257552256
402,60,1,1,0.025,8000,122.1954674727246
403,60,5,5,0.025,8000,140.77512210669232
404,60,1,10,0.025,8000,1374.680727188468
405,60,10,20,0.025,8000,378.93413882087003
406,60,10,30,0.025,8000,567.3261453220675
407,60,20,40,0.025,8000,391.1202678911227
408,50,1,1,0.025,4000,26.094213221318725
409,50,1,5,0.025,4000,147.32055914702306
410,50,1,10,0.025,4000,337.80579578800604
411,50,10,20,0.025,4000,95.08528201605654
412,50,10,30,0.025,4000,166.85892776007856
413,50,20,40,0.025,4000,137.59055597606914
414,30,1,1,0.0,500,0.8371314296344526
415,30,1,5,0.0,500,4.552548083382424
416,30,5,10,0.0,500,2.0876934979703843
417,30,20,20,0.0,500,1.5810462661560936
418,30,30,30,0.0,500,2.6901779478110903
419,30,10,40,0.0,500,16.21390048803267
423,60,5,20,0.01,8000,784.0746045700752
425,60,30,40,0.01,8000,388.8631565264027
428,50,1,10,0.02,8000,695.5105012709223
431,50,10,40,0.02,8000,504.4108919415597
432,20,1,1,0.0,500,0.7122724543891247
433,20,5,5,0.0,500,0.7685116389199604
434,20,5,10,0.0,500,1.5492704752729083
435,20,1,20,0.0,500,17.964528831771425
436,20,30,30,0.0,500,1.3075932124421357
437,20,10,40,0.0,500,8.397941420862223
438,20,1,1,0.025,4000,5.55919964401267
439,20,5,5,0.025,4000,5.991906733252961
440,20,1,10,0.025,4000,54.00813863915877
441,20,5,20,0.025,4000,23.05331708424376
442,20,20,30,0.025,4000,12.336899678673136
443,20,20,40,0.025,4000,21.778283691087488
444,50,1,1,0.02,2000,13.111063015613176
445,50,1,5,0.02,2000,74.79321450402944
446,50,5,10,0.02,2000,36.69099890273673
447,50,20,20,0.02,2000,28.87806785679501
448,50,30,30,0.02,2000,41.834076190499786
449,50,30,40,0.02,2000,59.15621077384179
451,40,5,5,0.005,8000,27.248312338046254
452,40,10,10,0.005,8000,33.774547107086484
453,40,5,20,0.005,8000,206.92218273453483
454,40,10,30,0.005,8000,231.016556320137
455,40,5,40,0.005,8000,833.7112760460793
456,30,1,1,0.01,8000,13.26148799420843
457,30,1,5,0.01,8000,70.64328674224951
458,30,5,10,0.01,8000,32.1364042514329
459,30,20,20,0.01,8000,24.48051897651307
460,30,5,30,0.01,8000,205.48918608404398
461,30,1,40,0.01,8000,1943.3542306190727
465,20,5,20,0.025,500,2.88166463553047
468,20,1,1,0.02,500,0.6983063278324976
469,20,5,5,0.02,500,0.7528163361119307
470,20,10,10,0.02,500,0.7614668654127108
471,20,5,20,0.02,500,3.007335888645811
472,20,10,30,0.02,500,2.9080116413936743
473,20,1,40,0.02,500,48.63444383962998
477,60,5,20,0.015,500,46.7007893937047
480,30,1,1,0.01,1000,1.6576859992760538
481,30,5,5,0.01,1000,1.8076302232547177
482,30,5,10,0.01,1000,4.0170505314291125
483,30,1,20,0.01,1000,54.56537787237978
484,30,30,30,0.01,1000,5.036830631536384
485,30,1,40,0.01,1000,242.9192788273841
486,40,1,1,0.01,8000,22.572075458448413
487,40,5,5,0.01,8000,27.088934575004185
488,40,5,10,0.01,8000,64.72726452113936
489,40,5,20,0.01,8000,196.0895088188263
490,40,20,30,0.01,8000,115.80225584324124
491,40,20,40,0.01,8000,206.19532870384012
492,40,1,1,0.01,4000,11.286037729224207
493,40,5,5,0.01,4000,13.544467287502092
494,40,1,10,0.01,4000,157.6700682115984
495,40,20,20,0.01,4000,27.448514337298263
496,40,30,30,0.01,4000,42.62810194516544
497,40,5,40,0.01,4000,368.2598284684814
500,50,10,10,0.02,2000,19.69743702068856
501,50,1,20,0.02,2000,435.3900450416731
503,50,10,40,0.02,2000,126.10272298538993
504,30,1,1,0.02,8000,13.131473406029915
505,30,1,5,0.02,8000,68.54618799755906
506,30,1,10,0.02,8000,148.28384946271842
507,30,1,20,0.02,8000,387.0238550733829
508,30,1,30,0.02,8000,826.1502024346256
509,30,30,40,0.02,8000,67.86222931363424
511,40,1,5,0.02,1000,15.993132394265483
512,40,1,10,0.02,1000,37.150735629776015
514,40,30,30,0.02,1000,9.97878239969258
515,40,30,40,0.02,1000,16.60370391474578
517,20,5,5,0.0,1000,1.5370232778399209
518,20,5,10,0.0,1000,3.0985409505458166
519,20,10,20,0.0,1000,3.6177796812132628
520,20,1,30,0.0,1000,76.30473050662923
521,20,5,40,0.0,1000,33.46138458649379
523,40,1,5,0.025,4000,63.00049383137865
525,40,10,20,0.025,4000,44.96681386255251
526,40,20,30,0.025,4000,49.63927995858059
531,40,10,20,0.005,8000,105.80074651536799
532,40,20,30,0.005,8000,122.13712137999312
541,50,5,5,0.02,2000,15.782581262453336
542,50,1,10,0.02,2000,173.87762531773058
544,50,20,30,0.02,2000,52.21291225406085
546,50,1,1,0.015,4000,26.35129906586343
547,50,5,5,0.015,4000,31.74891815839995
548,50,10,10,0.015,4000,39.72507727945955
549,50,1,20,0.015,4000,923.2410042161424
550,50,5,30,0.015,4000,359.83823256528177
551,50,20,40,0.015,4000,158.83252451957634
554,20,10,10,0.02,1000,1.5229337308254216
556,20,5,30,0.02,1000,11.042887980673251
557,20,5,40,0.02,1000,20.291535728191604
560,20,10,10,0.01,2000,3.0779196598594813
561,20,10,20,0.01,2000,6.7595822543929724
563,20,1,40,0.01,2000,252.92415770553166
564,20,1,1,0.02,4000,5.586450622659981
565,20,1,5,0.02,4000,28.869419691541236
566,20,5,10,0.02,4000,11.566381889333867
567,20,5,20,0.02,4000,24.05868710916649
568,20,30,30,0.02,4000,9.497973554236257
569,20,20,40,0.02,4000,23.66469256136636
570,40,1,1,0.015,1000,2.807610371063136
571,40,1,5,0.015,1000,16.241893272009985
572,40,10,10,0.015,1000,4.152726386961714
573,40,20,20,0.015,1000,6.73480627733975
574,40,10,30,0.015,1000,24.834773191201975
575,40,5,40,0.015,1000,81.5818021035452
576,50,1,1,0.01,4000,26.481751041437583
577,50,5,5,0.01,4000,31.93464950100859
578,50,1,10,0.01,4000,368.9152203270952
579,50,10,20,0.01,4000,106.40253245840545
580,50,20,30,0.01,4000,115.05790745584474
581,50,10,40,0.01,4000,304.87249470934006
586,60,30,30,0.015,1000,42.53076286663081
587,60,40,40,0.015,1000,45.92561294305268
588,30,1,1,0.01,4000,6.630743997104215
589,30,1,5,0.01,4000,35.32164337112476
590,30,1,10,0.01,4000,78.49438698775971
591,30,1,20,0.01,4000,218.2615114895191
592,30,30,30,0.01,4000,20.147322526145537
593,30,20,40,0.01,4000,54.49233787955519
594,40,1,1,0.005,4000,11.342187170663147
595,40,5,5,0.005,4000,13.624156169023127
596,40,1,10,0.005,4000,162.49284314477043
597,40,5,20,0.005,4000,103.46109136726741
598,40,20,30,0.005,4000,61.06856068999656
599,40,1,40,0.005,4000,2050.8885477368854
603,30,20,20,0.025,4000,11.658123252524419
604,30,30,30,0.025,4000,18.243632596520698
607,30,5,5,0.015,500,0.8989541565340397
608,30,1,10,0.015,500,9.53426523257442
609,30,10,20,0.015,500,2.7657799188381853
610,30,20,30,0.015,500,3.333383813131812
611,30,40,40,0.015,500,3.7874514322106894
614,20,5,10,0.02,500,1.4457977361667333
615,20,1,20,0.02,500,14.41587372611183
619,30,1,5,0.01,2000,17.66082168556238
620,30,1,10,0.01,2000,39.247193493879855
621,30,10,20,0.01,2000,11.504097161467225
622,30,1,30,0.01,2000,250.9575677490664
623,30,30,40,0.01,2000,19.501994310240086
624,50,1,1,0.005,8000,53.227002093237125
625,50,5,5,0.005,8000,64.2447717122009
626,50,5,10,0.005,8000,155.85205781715825
627,50,10,20,0.005,8000,221.25914993710043
628,50,5,30,0.005,8000,849.3180272130982
629,50,30,40,0.005,8000,282.0577113200474
631,50,5,5,0.01,1000,7.983662375252147
632,50,5,10,0.01,1000,19.090537912510186
633,50,20,20,0.01,1000,14.939574631832482
634,50,30,30,0.01,1000,22.316568841252543
635,50,5,40,0.01,1000,145.28832588039245
637,40,1,5,0.0,1000,17.024465412787876
639,40,1,20,0.0,1000,135.7524328203829
640,40,10,30,0.0,1000,31.216373227537186
641,40,40,40,0.0,1000,17.946331432223886
642,30,1,1,0.0,2000,3.3485257185378106
643,30,1,5,0.0,2000,18.210192333529697
644,30,1,10,0.0,2000,41.60853253960872
645,30,10,20,0.0,2000,12.468703158974403
646,30,10,30,0.0,2000,31.01019219022642
647,30,40,40,0.0,2000,17.691752350725487
648,20,1,1,0.005,500,0.708728810337482
649,20,5,5,0.005,500,0.7645291952485855
650,20,10,10,0.005,500,0.7735463847357643
651,20,10,20,0.005,500,1.7476604512626421
652,20,1,30,0.005,500,34.696851889000136
653,20,5,40,0.005,500,14.68725023031013
658,60,10,30,0.015,1000,79.76972837393797
659,60,10,40,0.015,1000,87.60204585821273
660,60,1,1,0.02,1000,15.349308107786982
661,60,5,5,0.02,1000,17.69514138527708
662,60,1,10,0.02,1000,176.70368309197536
663,60,5,20,0.02,1000,89.09681357359361
664,60,20,30,0.02,1000,47.01166136996297
665,60,30,40,0.02,1000,44.92024016881821
668,60,5,10,0.015,4000,154.8395223122207
669,60,1,20,0.015,4000,1754.354077673931
671,60,10,40,0.015,4000,350.40818343285093
674,30,5,10,0.015,2000,7.883232514762854
675,30,1,20,0.015,2000,102.7014853654263
676,30,5,30,0.015,2000,47.01152054517409
679,30,1,5,0.025,2000,16.883363670563195
680,30,10,10,0.025,2000,4.051000168369294
682,30,1,30,0.025,2000,187.95806752344438
683,30,40,40,0.025,2000,13.640511070866877
688,50,10,30,0.005,8000,440.3014565330385
689,50,20,40,0.005,8000,369.97488916787273
692,40,10,10,0.01,1000,4.187054591964638
693,40,1,20,0.01,1000,119.41430886881446
695,40,20,40,0.01,1000,25.774416087980015
696,60,1,1,0.01,1000,15.501281455388991
697,60,5,5,0.01,1000,17.89475881903441
698,60,10,10,0.01,1000,21.248852689218648
699,60,5,20,0.01,1000,98.0093255712594
700,60,20,30,0.01,1000,51.12217419356282
701,60,1,40,0.01,1000,826.3332542407604
703,50,1,5,0.02,8000,299.17285801611774
708,40,1,1,0.01,500,1.4107547161530258
709,40,5,5,0.01,500,1.6930584109377615
710,40,5,10,0.01,500,4.04545403257121
711,40,5,20,0.01,500,12.255594301176643
712,40,5,30,0.01,500,25.852500600502815
713,40,10,40,0.01,500,23.821862660695103
714,20,1,1,0.015,2000,2.80698504192766
715,20,1,5,0.015,2000,14.649410987679675
716,20,1,10,0.015,2000,28.468554177808855
