,age,nombre_payment,maturite,taux,montant,prime
161,20,1,40,0.015,2000,178.4888405981492
162,40,1,1,0.025,8000,18.465608184394824
163,40,1,5,0.025,8000,108.75273058136405
164,40,10,10,0.025,8000,29.354156742338343
165,40,10,20,0.025,8000,75.05556723306739
166,40,30,30,0.025,8000,63.76084576258854
167,40,5,40,0.025,8000,443.3779179136827
168,30,1,1,0.015,2000,2.2951930302637913
169,30,5,5,0.015,2000,2.5054314361819934
170,30,5,10,0.015,2000,5.797960527818395
171,30,1,20,0.015,2000,86.41381607669518
172,30,10,30,0.015,2000,20.079898597589846
173,30,40,40,0.015,2000,12.428619969795431
174,40,1,1,0.01,4000,9.369924945052087
175,40,1,5,0.01,4000,56.97646423051905
176,40,1,10,0.01,4000,141.8019269531734
177,40,10,20,0.01,4000,42.14300469931685
178,40,5,30,0.01,4000,170.343913754769
179,40,30,40,0.01,4000,65.37692240387301
181,30,5,5,0.02,4000,4.983774586686717
182,30,1,10,0.02,4000,54.488260477754615
183,30,10,20,0.02,4000,17.865277674897918
184,30,20,30,0.02,4000,20.724180234747866
185,30,10,40,0.02,4000,67.06736135025558
189,50,10,20,0.005,1000,22.30653304409089
190,50,20,30,0.005,1000,25.88593251596511
191,50,10,40,0.005,1000,78.73086640110843
192,50,1,1,0.0,500,2.9114906832298133
193,50,1,5,0.0,500,16.55775534851622
194,50,1,10,0.0,500,38.809092477570736
195,50,1,20,0.0,500,111.69880089717046
196,50,30,30,0.0,500,10.218976780489413
197,50,1,40,0.0,500,422.01518288474807
198,30,1,1,0.025,8000,9.091203612557123
199,30,1,5,0.025,8000,47.04970298058843
200,30,1,10,0.025,8000,105.88542945281165
201,30,20,20,0.025,8000,19.503677554950503
202,30,30,30,0.025,8000,29.88726623186092
203,30,20,40,0.025,8000,68.38720342404021
204,20,1,1,0.02,8000,8.007974674185444
205,20,1,5,0.02,8000,39.25791580578337
206,20,10,10,0.02,8000,8.376507574043297
207,20,10,20,0.02,8000,18.09450431358101
208,20,10,30,0.02,8000,37.33126493648605
209,20,20,40,0.02,8000,38.05598064443375
210,60,1,1,0.01,1000,11.343461732831766
211,60,1,5,0.01,1000,63.600502131540935
212,60,5,10,0.01,1000,31.399069302099832
213,60,1,20,0.01,1000,394.72957669473084
214,60,20,30,0.01,1000,47.50095116094276
215,60,10,40,0.01,1000,91.88418292373181
216,60,1,1,0.0,2000,22.913792700320325
217,60,5,5,0.0,2000,27.14424787311736
218,60,1,10,0.0,2000,316.0934321588066
219,60,5,20,0.0,2000,184.51510475119053
220,60,30,30,0.0,2000,87.99955905052686
221,60,30,40,0.0,2000,105.08712854790033
223,30,5,5,0.015,4000,5.010862872363987
225,30,5,20,0.015,4000,35.72484024742193
226,30,5,30,0.015,4000,77.06332457950946
227,30,40,40,0.015,4000,24.857239939590862
228,50,1,1,0.025,8000,45.44765944553836
229,50,1,5,0.025,8000,245.40288791101023
230,50,1,10,0.025,8000,536.9752136717469
231,50,10,20,0.025,8000,153.05709686971008
232,50,5,30,0.025,8000,521.2132035768655
233,50,1,40,0.025,8000,3633.830128726053
234,50,1,1,0.005,500,2.8970056549550804
235,50,5,5,0.005,500,3.341573691495263
236,50,5,10,0.005,500,7.721853316968269
237,50,5,20,0.005,500,21.51405628787589
238,50,1,30,0.005,500,221.66235700442493
239,50,1,40,0.005,500,370.4493215387954
240,30,1,1,0.015,500,0.5737982575659478
241,30,5,5,0.015,500,0.6263578590454983
242,30,5,10,0.015,500,1.4494901319545987
243,30,10,20,0.015,500,2.32714839872762
244,30,1,30,0.015,500,46.60157967363452
245,30,30,40,0.015,500,3.7286062527718413
246,50,1,1,0.015,500,2.8684637273199973
247,50,5,5,0.015,500,3.304071315823285
248,50,5,10,0.015,500,7.426497813421931
249,50,20,20,0.015,500,5.916075733826752
250,50,30,30,0.015,500,9.202298312289212
251,50,10,40,0.015,500,31.96824161246147
252,20,1,1,0.015,500,0.5029639265806425
253,20,5,5,0.015,500,0.5144010510033645
254,20,10,10,0.015,500,0.526330680817303
255,20,5,20,0.015,500,2.2462386995378036
256,20,1,30,0.015,500,23.310999859655674
257,20,10,40,0.015,500,4.799152212784472
262,30,10,30,0.02,500,4.655961724543871
263,30,10,40,0.02,500,8.383420168781948
264,60,1,1,0.02,4000,44.92900529474586
265,60,1,5,0.02,4000,246.74025365053285
266,60,10,10,0.02,4000,66.49852144426217
267,60,5,20,0.02,4000,301.7134159375936
268,60,20,30,0.02,4000,172.98943536274078
269,60,10,40,0.02,4000,315.5740540716475
272,20,5,10,0.025,4000,7.8197445804533805
273,20,5,20,0.025,4000,16.4379332877402
274,20,5,30,0.025,4000,32.6708105401318
275,20,30,40,0.025,4000,13.13046839773603
276,60,1,1,0.015,1000,11.287582610995354
277,60,5,5,0.015,1000,13.337989268272821
278,60,10,10,0.015,1000,16.76676138207905
279,60,5,20,0.015,1000,79.20975629098601
280,60,1,30,0.015,1000,635.7889222651722
281,60,30,40,0.015,1000,45.342407079188824
282,50,1,1,0.01,4000,23.06131234241444
283,50,5,5,0.01,4000,26.581787253063016
284,50,10,10,0.01,4000,31.77728418859679
285,50,1,20,0.01,4000,789.8496940250085
286,50,5,30,0.01,4000,333.4773721768236
287,50,30,40,0.01,4000,123.47942235342781
288,50,1,1,0.015,4000,22.94770981855998
289,50,5,5,0.015,4000,26.43257052658628
290,50,1,10,0.015,4000,284.2624583534896
291,50,5,20,0.015,4000,155.45553914909783
292,50,1,30,0.015,4000,1466.7376013086584
293,50,20,40,0.015,4000,146.7041326426887
296,50,1,10,0.025,4000,268.48760683587346
298,50,10,30,0.025,4000,141.48588423595274
299,50,10,40,0.025,4000,210.1349643630062
300,30,1,1,0.005,1000,1.159015385929167
301,30,1,5,0.005,1000,6.247963160535167
302,30,10,10,0.005,1000,1.5346376885409134
303,30,1,20,0.005,1000,49.12041145427651
304,30,30,30,0.005,1000,4.267527951130187
305,30,20,40,0.005,1000,12.279599650133664
306,20,1,1,0.015,4000,4.02371141264514
307,20,1,5,0.015,4000,19.917670367555804
308,20,10,10,0.015,4000,4.210645446538424
309,20,1,20,0.015,4000,86.9746317527422
310,20,20,30,0.015,4000,10.85909608401102
311,20,30,40,0.015,4000,15.019035639391928
312,40,1,1,0.015,8000,18.647535358625507
313,40,5,5,0.015,8000,23.250898857297226
314,40,5,10,0.015,8000,57.03133111641002
315,40,20,20,0.015,8000,44.823020387027526
316,40,10,30,0.015,8000,163.74366274672133
317,40,40,40,0.015,8000,105.5085157307207
318,40,1,1,0.0,4000,9.463624194502382
319,40,5,5,0.0,4000,11.836652861210311
320,40,10,10,0.0,4000,15.327917393435161
321,40,1,20,0.0,4000,449.5636563625232
322,40,30,30,0.0,4000,37.44221923315757
323,40,20,40,0.0,4000,106.69351926327894
324,30,1,1,0.0,4000,4.659241851435578
325,30,5,5,0.0,4000,5.093852133022238
326,30,10,10,0.0,4000,6.1872826249704405
327,30,1,20,0.0,4000,209.8293654848268
328,30,5,30,0.0,4000,101.15520854175561
329,30,30,40,0.0,4000,36.977125865046766
330,60,1,1,0.005,500,5.699948432915488
331,60,1,5,0.005,500,32.29624713503224
332,60,5,10,0.005,500,16.01810705943271
333,60,20,20,0.005,500,13.783774659643926
334,60,20,30,0.005,500,24.930242127362764
335,60,1,40,0.005,500,447.33500365063514
336,20,1,1,0.02,500,0.5004984171365903
337,20,5,5,0.02,500,0.5118565017252467
338,20,5,10,0.02,500,0.994030094875775
339,20,10,20,0.02,500,1.130906519598813
340,20,1,30,0.02,500,21.235783347419385
341,20,5,40,0.02,500,8.157873685823509
342,20,1,1,0.01,500,0.5054538470092177
343,20,5,5,0.01,500,0.5169707417637852
344,20,10,10,0.01,500,0.5291597137673412
345,20,1,20,0.01,500,11.496248780434602
346,20,20,30,0.01,500,1.4283394620545091
347,20,1,40,0.01,500,51.09099184628176
348,20,1,1,0.01,1000,1.0109076940184354
349,20,5,5,0.01,1000,1.0339414835275704
350,20,5,10,0.01,1000,2.05745786813682
351,20,1,20,0.01,1000,22.992497560869204
352,20,30,30,0.01,1000,2.019958060224208
353,20,1,40,0.01,1000,102.18198369256352
354,60,1,1,0.025,4000,44.709839415259225
355,60,1,5,0.025,4000,243.04111581578405
356,60,1,10,0.025,4000,545.6986018452254
357,60,5,20,0.025,4000,287.58162546400314
358,60,20,30,0.025,4000,165.32577189418672
359,60,40,40,0.025,4000,163.01698985190123
360,30,1,1,0.01,2000,2.3065553719979826
361,30,5,5,0.01,2000,2.5191178502979126
362,30,10,10,0.01,2000,3.045221074196981
363,30,10,20,0.01,2000,9.707633928612657
364,30,30,30,0.01,2000,8.257599341917768
365,30,40,40,0.01,2000,13.100534530463912
366,30,1,1,0.025,500,0.5682002257848202
367,30,5,5,0.025,500,0.6196208322292492
368,30,1,10,0.025,500,6.617839340800728
369,30,20,20,0.025,500,1.2189798471844064
370,30,30,30,0.025,500,1.8679541394913075
371,30,5,40,0.025,500,14.099142037467159
372,50,1,1,0.02,8000,45.670442089879515
373,50,5,5,0.02,8000,52.56983230416694
374,50,5,10,0.02,8000,116.57213800038082
375,50,10,20,0.02,8000,158.8621840178972
376,50,30,30,0.02,8000,142.22268866698698
377,50,20,40,0.02,8000,271.06025971603833
382,20,5,30,0.0,500,6.271314339913283
383,20,40,40,0.0,500,1.777190550406518
386,50,10,10,0.015,8000,63.06493299170092
387,50,20,20,0.015,8000,94.65721174122802
389,50,10,40,0.015,8000,511.4918657993835
391,30,1,5,0.0,2000,12.69030346377848
392,30,5,10,0.0,2000,6.156096659956827
394,30,20,30,0.0,2000,12.891577590030378
395,30,5,40,0.0,2000,106.02348751268748
397,20,1,5,0.015,2000,9.958835183777902
400,20,20,30,0.015,2000,5.42954804200551
401,20,20,40,0.015,2000,10.393309390674816
404,30,10,10,0.02,4000,5.996068556968455
407,30,40,40,0.02,4000,23.575256899291396
409,20,5,5,0.02,8000,8.189704027603947
411,20,20,20,0.02,8000,10.016804070122893
413,20,10,40,0.02,8000,68.74489119560205
414,60,1,1,0.01,4000,45.373846931327066
415,60,1,5,0.01,4000,254.40200852616374
416,60,1,10,0.01,4000,595.4430835646144
417,60,20,20,0.01,4000,108.11190469394766
418,60,1,30,0.01,4000,2774.9070406165083
419,60,10,40,0.01,4000,367.53673169492725
420,50,1,1,0.02,2000,11.417610522469879
421,50,1,5,0.02,2000,62.281744009142216
422,50,5,10,0.02,2000,29.143034500095204
423,50,10,20,0.02,2000,39.7155460044743
424,50,20,30,0.02,2000,44.37686594351261
425,50,20,40,0.02,2000,67.76506492900958
426,20,1,1,0.01,2000,2.0218153880368708
427,20,5,5,0.01,2000,2.067882967055141
428,20,1,10,0.01,2000,20.111160327469694
429,20,10,20,0.01,2000,4.839781784838112
430,20,10,30,0.01,2000,10.797543805280803
431,20,40,40,0.01,2000,6.445624837019041
432,60,1,1,0.01,8000,90.74769386265413
433,60,1,5,0.01,8000,508.8040170523275
434,60,5,10,0.01,8000,251.19255441679866
435,60,10,20,0.01,8000,358.73498579262485
436,60,10,30,0.01,8000,630.4672214626487
437,60,40,40,0.01,8000,373.54002126337616
438,40,1,1,0.0,500,1.1829530243127977
439,40,5,5,0.0,500,1.4795816076512889
440,40,10,10,0.0,500,1.9159896741793951
441,40,10,20,0.0,500,5.712106843115064
442,40,10,30,0.0,500,12.841824543426442
443,40,10,40,0.0,500,25.830789499485984
445,20,1,5,0.015,500,2.4897087959444755
446,20,5,10,0.015,500,1.0111102963471692
447,20,20,20,0.015,500,0.6330607658138047
449,20,5,40,0.015,500,9.219436359948858
453,30,10,20,0.0,2000,10.581448699732924
454,30,30,30,0.0,2000,8.819811925414042
455,30,40,40,0.0,2000,14.534161144006736
456,20,1,1,0.02,2000,2.001993668546361
457,20,1,5,0.02,2000,9.814478951445842
458,20,10,10,0.02,2000,2.094126893510824
459,20,20,20,0.02,2000,2.504201017530723
460,20,10,30,0.02,2000,9.332816234121513
461,20,40,40,0.02,2000,5.837789731138448
464,40,5,10,0.025,8000,54.779256191424864
465,40,5,20,0.025,8000,140.0649380645568
466,40,5,30,0.025,8000,264.9690688778749
467,40,1,40,0.025,8000,2098.5751511825665
468,20,1,1,0.0,8000,8.16813416766915
469,20,1,5,0.0,8000,41.649396993560515
470,20,10,10,0.0,8000,8.558555936672954
471,20,5,20,0.0,8000,41.4018281531672
472,20,30,30,0.0,8000,17.143219399533034
473,20,30,40,0.0,8000,37.094212647364685
474,50,1,1,0.02,4000,22.835221044939757
475,50,5,5,0.02,4000,26.28491615208347
476,50,1,10,0.02,4000,276.21606306560847
477,50,5,20,0.02,4000,147.9586459234499
478,50,20,30,0.02,4000,88.75373188702522
479,50,40,40,0.02,4000,101.02949837142954
480,40,1,1,0.02,2000,4.63903146789331
481,40,5,5,0.02,2000,5.778279215579394
482,40,10,10,0.02,2000,7.401989995623302
483,40,20,20,0.02,2000,11.01575020127239
484,40,30,30,0.02,2000,16.46019128669243
485,40,1,40,0.02,2000,594.9370614332836
486,30,1,1,0.005,500,0.5795076929645835
487,30,1,5,0.005,500,3.1239815802675834
488,30,10,10,0.005,500,0.7673188442704567
489,30,1,20,0.005,500,24.560205727138253
490,30,1,30,0.005,500,56.86690820077871
491,30,5,40,0.005,500,23.223714658680883
495,50,20,20,0.005,1000,12.257099646304923
496,50,5,30,0.005,1000,90.87164586779205
499,30,5,5,0.005,2000,2.532948668899011
500,30,10,10,0.005,2000,3.069275377081827
501,30,20,20,0.005,2000,5.264685709767074
502,30,30,30,0.005,2000,8.535055902260375
507,40,1,20,0.025,8000,662.9486645553422
510,60,1,1,0.02,1000,11.232251323686466
511,60,1,5,0.02,1000,61.68506341263321
512,60,1,10,0.02,1000,140.40248976862273
513,60,10,20,0.02,1000,41.54280696928787
514,60,30,30,0.02,1000,37.90459282011608
515,60,1,40,0.02,1000,666.2912488238542
516,20,1,1,0.025,1000,0.9961139228864818
517,20,1,5,0.025,1000,4.836683104130669
518,20,5,10,0.025,1000,1.9549361451133451
519,20,1,20,0.025,1000,19.511913678682472
520,20,30,30,0.025,1000,1.8508603437350397
521,20,5,40,0.025,1000,14.485933757025567
522,20,1,1,0.01,8000,8.087261552147483
523,20,5,5,0.01,8000,8.271531868220563
524,20,5,10,0.01,8000,16.45966294509456
525,20,1,20,0.01,8000,183.93998048695363
526,20,5,30,0.01,8000,83.96516545284317
527,20,1,40,0.01,8000,817.4558695405082
528,20,1,1,0.005,2000,2.031874171061866
529,20,5,5,0.005,2000,2.0782637877580656
530,20,10,10,0.005,2000,2.128077021971896
531,20,1,20,0.005,2000,48.68193234845752
532,20,20,30,0.005,2000,6.019557747313426
533,20,10,40,0.005,2000,24.172121134987286
535,20,5,5,0.025,4000,4.07469382598297
536,20,1,10,0.025,4000,37.128312561518385
537,20,10,20,0.025,4000,8.757583059809095
540,60,1,1,0.0,500,5.728448175080081
541,60,1,5,0.0,500,32.804133835254504
542,60,10,10,0.0,500,8.602362450875065
543,60,10,20,0.0,500,24.274200959832978
544,60,1,30,0.0,500,415.45278122004254
545,60,20,40,0.0,500,31.282176417849985
546,40,1,1,0.005,1000,2.3541353717666786
547,40,5,5,0.005,1000,2.9413713669479367
548,40,10,10,0.005,1000,3.7986136687316074
549,40,10,20,0.005,1000,10.966989750520666
550,40,30,30,0.005,1000,9.064648461380978
551,40,40,40,0.005,1000,14.698648246483161
554,30,5,10,0.005,2000,6.032793744258495
557,30,5,40,0.005,2000,92.89485863472353
559,30,1,5,0.005,4000,24.991852642140667
561,30,5,20,0.005,4000,39.827213321220775
562,30,5,30,0.005,4000,92.21626679324206
563,30,20,40,0.005,4000,49.118398600534654
565,50,1,5,0.005,500,16.302138989282824
566,50,10,10,0.005,500,4.003145057160715
567,50,20,20,0.005,500,6.128549823152461
568,50,5,30,0.005,500,45.43582293389603
569,50,40,40,0.005,500,14.953571243750913
570,60,1,1,0.025,2000,22.354919707629612
571,60,5,5,0.025,2000,26.372047759781886
572,60,5,10,0.025,2000,59.21298353985694
573,60,5,20,0.025,2000,143.79081273200157
574,60,5,30,0.025,2000,233.17548501847884
575,60,1,40,0.025,2000,1214.189298228686
576,20,1,1,0.02,1000,1.0009968342731805
577,20,1,5,0.02,1000,4.907239475722921
578,20,5,10,0.02,1000,1.98806018975155
579,20,1,20,0.02,1000,20.586014111008634
580,20,10,30,0.02,1000,4.666408117060756
581,20,40,40,0.02,1000,2.918894865569224
582,60,1,1,0.005,4000,45.59958746332391
583,60,5,5,0.005,4000,53.97295112775247
584,60,5,10,0.005,4000,128.1448564754617
585,60,5,20,0.005,4000,350.40458974358444
586,60,30,30,0.005,4000,169.4658021044317
587,60,20,40,0.005,4000,235.25851618071115
590,50,10,10,0.02,4000,31.2906763960881
592,50,5,30,0.02,4000,282.3662724485647
599,30,10,40,0.015,4000,74.98490817348035
601,50,5,5,0.025,8000,52.27760272325323
603,50,5,20,0.025,8000,281.91992515874114
604,50,10,30,0.025,8000,282.9717684719055
611,60,5,40,0.01,4000,682.4222574858451
612,60,1,1,0.02,8000,89.85801058949173
613,60,5,5,0.02,8000,106.09281771343217
614,60,1,10,0.02,8000,1123.2199181489818
615,60,10,20,0.02,8000,332.34245575430293
616,60,10,30,0.02,8000,553.0592134762003
617,60,30,40,0.02,8000,346.0520894027226
620,50,1,10,0.0,8000,620.9454796411318
621,50,20,20,0.0,8000,99.81192597469548
622,50,1,30,0.0,8000,3911.8357487922704
623,50,20,40,0.0,8000,377.10474826912025
628,50,30,30,0.015,4000,73.6183864983137
629,50,5,40,0.015,4000,481.86439502816626
632,60,10,10,0.01,4000,67.64322929367916
636,60,1,1,0.01,2000,22.686923465663533
637,60,1,5,0.01,2000,127.20100426308187
638,60,10,10,0.01,2000,33.82161464683958
639,60,20,20,0.01,2000,54.05595234697383
640,60,20,30,0.01,2000,95.00190232188552
641,60,5,40,0.01,2000,341.21112874292254
642,40,1,1,0.01,8000,18.739849890104175
643,40,5,5,0.01,8000,23.39017616697367
644,40,5,10,0.01,8000,58.21302000825898
645,40,10,20,0.01,8000,84.2860093986337
646,40,5,30,0.01,8000,340.687827509538
647,40,1,40,0.01,8000,3090.6015212824705
648,50,1,1,0.015,1000,5.736927454639995
649,50,1,5,0.015,1000,31.617306650037477
650,50,1,10,0.015,1000,71.0656145883724
651,50,20,20,0.015,1000,11.832151467653503
652,50,10,30,0.015,1000,40.67530983457913
653,50,30,40,0.015,1000,28.929716531586617
654,20,1,1,0.025,500,0.4980569614432409
655,20,5,5,0.025,500,0.5093367282478712
656,20,10,10,0.025,500,0.5207624148293025
657,20,20,20,0.025,500,0.6191924870567799
658,20,20,30,0.025,500,1.2306608183884478
659,20,5,40,0.025,500,7.242966878512783
660,40,1,1,0.025,2000,4.616402046098706
661,40,5,5,0.025,2000,5.744202110825204
662,40,10,10,0.025,2000,7.338539185584586
663,40,10,20,0.025,2000,18.763891808266848
664,40,5,30,0.025,2000,66.24226721946873
665,40,10,40,0.025,2000,59.39741520517045
668,30,10,10,0.025,8000,11.899580896573049
669,30,5,20,0.025,8000,64.33604097424849
670,30,10,30,0.025,8000,69.20879774732023
674,50,5,10,0.0,500,7.876841307620403
675,50,20,20,0.0,500,6.238245373418468
676,50,1,30,0.0,500,244.4897342995169
677,50,30,40,0.0,500,17.639036531611772
679,50,1,5,0.0,8000,264.92408557625953
682,50,5,30,0.0,8000,793.9610912705858
686,20,5,10,0.02,2000,3.9761203795031
687,20,5,20,0.02,2000,8.58901239236966
688,20,1,30,0.02,2000,84.94313338967754
689,20,30,40,0.02,2000,7.01657652077601
690,50,1,1,0.02,500,2.8544026306174697
691,50,1,5,0.02,500,15.570436002285554
692,50,5,10,0.02,500,7.285758625023801
693,50,5,20,0.02,500,18.494830740431237
694,50,1,30,0.02,500,167.2657408882703
695,50,5,40,0.02,500,53.89792738686138
697,50,5,5,0.02,2000,13.142458076041734
698,50,10,10,0.02,2000,15.64533819804405
701,50,5,40,0.02,2000,215.59170954744553
704,30,1,10,0.005,4000,59.52378511581578
708,20,1,1,0.02,4000,4.003987337092722
709,20,1,5,0.02,4000,19.628957902891685
710,20,1,10,0.02,4000,38.11961911347862
711,20,1,20,0.02,4000,82.34405644403454
712,20,30,30,0.02,4000,7.620571434142416
713,20,20,40,0.02,4000,19.027990322216876
714,30,1,1,0.02,8000,9.135768336148471
715,30,1,5,0.02,8000,47.75783554721285
716,30,10,10,0.02,8000,11.99213711393691
717,30,10,20,0.02,8000,35.730555349795836
